row_id,KQI_Degradate_Flag,E_RAB_Estab.-SR,RRC_Recon._rate,RRC_Estab.-SR,DL_PRB_avg_Utilz._rate,Maximum_num_of_users,Mean_num_of_users,UL_PRB_avg_Utilz._rate,UE_Context_DR,E_RAB_Context_DR,DL_avg_Pckt_delay,Inner_HO-SR,X2_HO-SR,RSRP_Coverage_rate,CQI_up_seven,RSSI,Avg_distance
738,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
739,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
740,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
741,0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
742,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
743,0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
744,0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
745,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
746,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
747,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
748,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
749,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
750,0,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
751,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
752,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
753,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
754,0,2,2,2,2,2,2,2,2,2,0,2,2,0,2,2,2
755,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
756,0,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2
757,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
758,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
759,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
760,0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
761,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
762,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
763,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
764,0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
765,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
766,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
767,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
768,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
769,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
770,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
771,0,2,2,2,2,2,2,2,0,0,2,2,2,0,2,2,2
772,0,2,2,2,2,2,2,2,2,2,0,2,2,0,2,2,2
773,0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
774,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
775,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
776,0,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2
777,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
778,0,2,2,2,2,2,2,2,2,2,1,2,2,0,2,2,2
779,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
780,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
781,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
782,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
783,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
784,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2
785,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
786,0,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
787,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
788,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
789,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
790,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
791,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
792,0,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
793,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
794,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
795,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
796,0,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
797,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
798,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
799,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2
800,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
801,0,2,0,2,2,2,2,2,2,2,0,2,2,0,2,2,2
802,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
803,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
804,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
805,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
806,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
807,0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
808,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
809,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
810,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
811,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
812,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
813,0,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
814,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
815,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
816,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
817,0,2,2,2,2,1,1,2,2,2,0,2,2,2,2,2,2
818,0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
819,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
820,0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
821,0,2,0,2,2,2,2,2,2,2,1,1,2,2,1,2,2
822,0,2,1,2,2,2,2,2,0,0,2,2,2,1,2,2,2
823,0,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
824,0,2,0,1,2,2,2,2,0,0,2,2,2,2,1,2,2
825,0,2,2,2,2,2,2,2,2,2,0,2,2,1,1,2,1
826,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2
827,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2
828,0,2,2,2,2,2,2,2,2,2,1,2,2,0,1,2,1
829,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
830,0,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1
831,0,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,1
832,0,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
833,0,2,0,2,2,2,2,2,2,2,2,2,2,1,1,2,1
834,0,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2
835,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
836,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
837,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
838,0,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
839,0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1
840,0,2,2,2,2,2,2,2,2,2,1,2,2,1,0,2,2
841,0,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2
842,0,2,2,2,2,2,2,2,2,2,0,2,2,1,2,2,2
843,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
844,0,2,2,2,2,2,2,2,2,2,0,2,2,0,2,2,1
845,0,2,2,2,2,2,2,2,0,2,1,2,2,1,2,2,2
846,0,2,2,2,2,2,2,2,0,0,1,2,2,0,1,2,2
847,0,2,2,2,2,2,2,2,2,2,0,2,2,0,2,2,2
848,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
849,0,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2
850,0,2,1,2,2,2,2,2,2,2,0,2,2,0,2,2,2
851,0,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
852,0,2,2,2,2,2,2,2,2,2,0,2,2,2,1,2,2
853,0,2,2,2,2,0,0,2,2,2,1,2,2,2,2,2,2
854,0,2,2,2,1,1,1,2,2,2,0,2,2,1,1,2,2
855,0,2,2,2,2,2,2,2,2,1,0,2,2,2,1,2,1
856,0,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2
857,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
858,0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
859,0,2,2,2,2,2,2,2,2,1,0,2,2,2,2,2,2
860,0,2,2,2,2,2,2,2,2,2,0,2,2,0,2,2,1
861,0,2,2,2,2,2,2,2,2,2,0,2,2,1,2,2,2
862,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
863,0,2,2,2,2,2,2,2,1,1,0,2,2,0,2,2,2
864,0,2,2,2,2,2,2,2,2,2,0,2,2,1,1,2,1
865,0,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2
866,0,2,1,2,2,2,2,2,0,2,2,2,2,2,2,2,2
867,0,2,2,2,2,2,2,2,0,2,0,2,2,1,0,2,2
868,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
869,0,2,2,2,2,2,2,2,2,2,0,2,2,1,1,2,2
870,0,2,2,2,2,2,2,2,0,2,0,2,2,1,2,2,1
871,0,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,0
872,0,2,2,2,2,2,2,2,2,2,0,2,2,1,1,2,0
873,0,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,1
874,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2
875,0,2,0,2,2,2,2,2,2,2,0,2,2,2,1,2,1
876,0,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1
877,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
878,0,2,2,2,2,2,2,2,2,2,0,2,2,1,2,2,2
879,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
880,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
881,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1
882,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
883,0,2,2,2,2,2,2,2,2,2,0,1,2,2,2,2,2
884,0,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
885,0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
886,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
887,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
888,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
889,0,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
890,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
891,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
892,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
893,0,2,1,2,2,2,2,2,2,1,1,2,2,2,1,2,2
894,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
895,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
896,0,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
897,0,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,0
898,0,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2
899,0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
900,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
901,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
902,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
903,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
904,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
905,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
906,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
907,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
908,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
909,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
910,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
911,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
912,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
913,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
914,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
915,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
916,0,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
917,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
918,0,2,2,2,2,0,1,2,2,2,0,2,2,2,2,2,2
919,0,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2
920,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
921,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
922,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
923,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
924,0,2,2,2,2,2,2,2,2,1,0,2,2,2,2,2,2
925,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
926,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
927,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
928,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
929,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
930,0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
931,0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
932,0,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
933,0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
934,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
935,0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
936,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
937,0,2,2,2,2,0,2,2,2,2,1,2,2,1,1,2,2
938,0,2,1,2,2,2,2,2,2,2,2,2,2,0,2,2,2
939,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
940,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
941,0,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2
942,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
943,0,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2
944,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
945,0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
946,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
947,0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
948,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
949,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
950,0,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
951,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
952,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
953,0,2,2,2,2,2,2,2,1,1,0,2,2,2,1,2,2
954,0,2,2,2,2,2,2,2,2,2,1,2,2,0,2,2,2
955,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
956,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
957,0,2,2,2,2,2,2,2,2,2,0,2,2,0,2,2,2
958,0,2,2,2,2,1,2,2,2,2,1,2,2,0,2,2,2
959,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
960,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
961,0,2,2,1,2,2,2,2,2,2,0,2,2,0,2,2,2
962,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
963,0,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2
964,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
965,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
966,0,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2
967,0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
968,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
969,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
970,0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
971,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
972,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
973,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
974,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
975,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
976,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
977,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
978,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
979,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
980,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
981,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
982,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
983,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
984,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
985,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
986,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
987,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
988,0,2,2,2,2,2,2,2,2,2,0,2,2,1,2,2,2
989,0,2,2,2,1,1,1,2,2,2,0,2,2,1,2,2,2
990,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
991,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
992,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
993,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
994,0,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
995,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
996,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
997,0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
998,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
999,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
1000,0,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2
1001,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
1002,0,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2
1003,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1004,0,2,2,2,2,2,2,2,2,2,2,2,2,1,0,2,2
1005,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1006,0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
1007,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1008,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1009,0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,2
1010,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
1011,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1012,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2
1013,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1014,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
1015,0,2,2,2,2,2,2,2,0,0,1,2,2,0,0,2,2
1016,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
1017,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1018,0,2,1,2,2,2,2,2,2,2,0,2,2,0,2,2,2
1019,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1020,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1021,0,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2
1022,0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
1023,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
1024,0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
1025,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1026,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1027,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
1028,0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
1029,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1030,0,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
1031,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1032,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1033,0,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2
1034,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
1035,0,2,0,2,2,2,2,2,2,2,0,2,2,1,2,2,2
1036,0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
1037,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1038,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1039,0,2,2,1,2,2,2,2,2,2,0,2,2,2,2,2,2
1040,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1041,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1042,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
1043,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1044,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
1045,0,2,2,2,2,2,2,2,2,2,0,2,2,0,2,2,2
1046,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1047,0,2,1,2,2,2,2,2,2,2,0,2,2,2,2,2,2
1048,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
1049,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1050,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1051,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1052,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
1053,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
1054,0,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
1055,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1056,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1057,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1058,0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
1059,0,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2
1060,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0
1061,0,2,1,2,2,2,2,2,2,2,2,0,2,2,2,2,2
1062,0,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
1063,0,2,2,2,2,2,2,2,2,2,0,2,2,0,1,2,2
1064,0,2,0,2,2,2,2,2,2,2,2,0,2,0,2,2,2
1065,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1066,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
1067,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1068,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1069,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1070,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1071,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
1072,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1073,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1074,0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
1075,0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
1076,0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
1077,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1078,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1079,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1080,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1081,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1082,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1083,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1084,0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
1085,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1086,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1087,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1088,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1089,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1090,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
1091,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1092,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1093,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1094,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1095,0,2,2,2,2,2,2,2,1,1,2,0,2,2,2,2,2
1096,0,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2
1097,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1098,0,2,2,2,2,2,2,2,2,2,0,2,2,0,2,2,2
1099,0,2,2,2,2,2,2,2,2,2,0,2,2,0,1,2,1
1100,0,0,2,2,2,2,2,1,1,1,0,2,2,0,1,2,1
1101,0,2,2,2,2,2,2,1,2,2,0,2,2,0,2,2,2
1102,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,1
1103,0,2,2,2,2,2,2,2,2,2,0,2,2,1,2,2,1
1104,0,2,2,2,2,2,2,2,2,2,1,2,2,0,2,2,1
1105,0,2,2,2,2,2,2,2,2,2,0,2,2,1,2,2,2
1106,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1107,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1108,0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
1109,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1110,0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
1111,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
1112,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1113,0,2,2,2,2,2,2,2,2,2,0,2,2,0,1,2,2
1114,0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
1115,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1116,0,2,2,2,2,2,2,2,2,2,0,2,2,1,2,2,2
1117,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
